# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug  5 01:27:36 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE POSITIVE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss
10794509,,FALSE POSITIVE,1,0
2576224,,FALSE POSITIVE,0,0
3967501,,FALSE POSITIVE,0,1
6437226,,FALSE POSITIVE,1,0
2710623,,FALSE POSITIVE,0,0
3330684,,FALSE POSITIVE,0,0
2696703,,FALSE POSITIVE,0,1
7699298,,FALSE POSITIVE,0,1
7115661,,FALSE POSITIVE,1,0
2853889,,FALSE POSITIVE,0,0
4845862,,FALSE POSITIVE,0,0
10130057,,FALSE POSITIVE,0,0
9838608,,FALSE POSITIVE,0,0
4247811,,FALSE POSITIVE,0,0
6543645,,FALSE POSITIVE,0,0
8738244,,FALSE POSITIVE,1,0
4157052,,FALSE POSITIVE,1,0
10006641,,FALSE POSITIVE,0,1
10815916,,FALSE POSITIVE,0,0
3547760,,FALSE POSITIVE,0,0
7281484,,FALSE POSITIVE,1,0
4848115,,FALSE POSITIVE,0,0
5991765,,FALSE POSITIVE,0,0
3962872,,FALSE POSITIVE,0,1
11912911,,FALSE POSITIVE,0,0
7045435,,FALSE POSITIVE,1,0
2972800,,FALSE POSITIVE,1,0
8573168,,FALSE POSITIVE,0,0
10801249,,FALSE POSITIVE,0,0
3857860,,FALSE POSITIVE,0,0
5024252,,FALSE POSITIVE,0,0
7430876,,FALSE POSITIVE,0,1
4843592,,FALSE POSITIVE,1,0
9602775,,FALSE POSITIVE,0,0
8955709,,FALSE POSITIVE,1,0
7031430,,FALSE POSITIVE,1,0
11912916,,FALSE POSITIVE,0,0
12108293,,FALSE POSITIVE,0,1
5301093,,FALSE POSITIVE,1,0
9640946,,FALSE POSITIVE,0,0
9776186,,FALSE POSITIVE,0,0
9752973,,FALSE POSITIVE,0,1
8044600,,FALSE POSITIVE,0,0
10991239,,FALSE POSITIVE,1,0
9345819,,FALSE POSITIVE,1,0
9180566,,FALSE POSITIVE,1,0
11092040,,FALSE POSITIVE,1,0
4851145,,FALSE POSITIVE,0,0
10292540,,FALSE POSITIVE,0,1
3732894,,FALSE POSITIVE,0,0
10220950,,FALSE POSITIVE,0,0
10342316,,FALSE POSITIVE,1,0
5305399,,FALSE POSITIVE,1,0
12021811,,FALSE POSITIVE,1,0
3962684,,FALSE POSITIVE,0,1
4730442,,FALSE POSITIVE,0,0
9643043,,FALSE POSITIVE,0,1
7177555,,FALSE POSITIVE,0,1
5802292,,FALSE POSITIVE,0,0
5126932,,FALSE POSITIVE,1,0
10034146,,FALSE POSITIVE,1,0
4175105,,FALSE POSITIVE,1,0
2437897,,FALSE POSITIVE,0,0
9307966,,FALSE POSITIVE,0,0
5556726,,FALSE POSITIVE,0,1
2554853,,FALSE POSITIVE,1,0
7889486,,FALSE POSITIVE,1,1
7889486,,FALSE POSITIVE,0,1
8233802,,FALSE POSITIVE,0,0
6116035,,FALSE POSITIVE,1,0
8958359,,FALSE POSITIVE,1,0
5480884,,FALSE POSITIVE,1,0
12506417,,FALSE POSITIVE,1,0
10187563,,FALSE POSITIVE,1,0
5544450,,FALSE POSITIVE,1,0
9307105,,FALSE POSITIVE,0,1
9959494,,FALSE POSITIVE,0,1
11456405,,FALSE POSITIVE,0,0
4544684,,FALSE POSITIVE,0,1
8975368,,FALSE POSITIVE,0,0
9291039,,FALSE POSITIVE,1,0
5168498,,FALSE POSITIVE,1,0
10489539,,FALSE POSITIVE,1,0
5651829,,FALSE POSITIVE,0,0
9094763,,FALSE POSITIVE,0,1
10338279,,FALSE POSITIVE,0,1
4851239,,FALSE POSITIVE,0,0
5009688,,FALSE POSITIVE,1,0
9489953,,FALSE POSITIVE,1,0
5305240,,FALSE POSITIVE,0,0
9838060,,FALSE POSITIVE,0,1
5389632,,FALSE POSITIVE,0,0
5951416,,FALSE POSITIVE,1,0
4645833,,FALSE POSITIVE,1,0
8940918,,FALSE POSITIVE,0,0
9827596,,FALSE POSITIVE,0,0
6206559,,FALSE POSITIVE,0,1
5024429,,FALSE POSITIVE,0,0
9532117,,FALSE POSITIVE,0,1
6928906,,FALSE POSITIVE,0,1
9821151,,FALSE POSITIVE,0,1
8330548,,FALSE POSITIVE,1,1
5130983,,FALSE POSITIVE,0,1
11093538,,FALSE POSITIVE,0,1
11044779,,FALSE POSITIVE,0,1
6438379,,FALSE POSITIVE,1,0
9145415,,FALSE POSITIVE,1,0
4545926,,FALSE POSITIVE,0,0
9396760,,FALSE POSITIVE,0,1
5119619,,FALSE POSITIVE,0,0
9582496,,FALSE POSITIVE,1,0
3343281,,FALSE POSITIVE,0,0
2573108,,FALSE POSITIVE,1,0
3336476,,FALSE POSITIVE,0,0
9083564,,FALSE POSITIVE,0,1
7335713,,FALSE POSITIVE,1,0
5185765,,FALSE POSITIVE,1,0
11294883,,FALSE POSITIVE,1,0
3832474,,FALSE POSITIVE,1,0
5471566,,FALSE POSITIVE,0,0
5814013,,FALSE POSITIVE,0,0
7117355,,FALSE POSITIVE,1,0
5653072,,FALSE POSITIVE,0,0
2707985,,FALSE POSITIVE,0,0
9899141,,FALSE POSITIVE,0,0
11305996,,FALSE POSITIVE,0,1
6859801,,FALSE POSITIVE,0,1
7767733,,FALSE POSITIVE,0,1
5201593,,FALSE POSITIVE,1,0
9007609,,FALSE POSITIVE,0,0
11038580,,FALSE POSITIVE,1,0
9509223,,FALSE POSITIVE,1,0
6720773,,FALSE POSITIVE,0,0
8056651,,FALSE POSITIVE,0,0
4665991,,FALSE POSITIVE,0,0
10191036,,FALSE POSITIVE,0,0
10420301,,FALSE POSITIVE,1,0
4634135,,FALSE POSITIVE,0,1
5876805,,FALSE POSITIVE,0,1
5818068,,FALSE POSITIVE,0,1
10139390,,FALSE POSITIVE,1,0
5273713,,FALSE POSITIVE,0,0
3526331,,FALSE POSITIVE,1,0
11496490,,FALSE POSITIVE,1,0
1430305,,FALSE POSITIVE,1,0
7117549,,FALSE POSITIVE,1,0
4774646,,FALSE POSITIVE,0,1
10030778,,FALSE POSITIVE,0,1
7870282,,FALSE POSITIVE,0,1
11153259,,FALSE POSITIVE,1,0
5783938,,FALSE POSITIVE,1,0
3445812,,FALSE POSITIVE,1,0
8960918,,FALSE POSITIVE,0,0
4647662,,FALSE POSITIVE,0,0
9822284,,FALSE POSITIVE,0,1
8940700,,FALSE POSITIVE,1,0
9850966,,FALSE POSITIVE,0,0
8747009,,FALSE POSITIVE,0,0
8379021,,FALSE POSITIVE,0,1
8104030,,FALSE POSITIVE,0,1
5282477,,FALSE POSITIVE,1,0
6681546,,FALSE POSITIVE,1,0
6421137,,FALSE POSITIVE,1,0
9893278,,FALSE POSITIVE,1,0
4548162,,FALSE POSITIVE,1,0
7293937,,FALSE POSITIVE,0,0
8043721,,FALSE POSITIVE,1,0
7985733,,FALSE POSITIVE,0,1
6522824,,FALSE POSITIVE,0,0
6802536,,FALSE POSITIVE,0,1
4750341,,FALSE POSITIVE,0,0
6612327,,FALSE POSITIVE,0,1
5211922,,FALSE POSITIVE,0,0
8129005,,FALSE POSITIVE,0,0
4840156,,FALSE POSITIVE,0,0
6468904,,FALSE POSITIVE,0,1
5709906,,FALSE POSITIVE,0,0
9777556,,FALSE POSITIVE,0,0
10753922,,FALSE POSITIVE,0,0
5980061,,FALSE POSITIVE,1,0
4059887,,FALSE POSITIVE,0,0
8288741,,FALSE POSITIVE,1,0
6852354,,FALSE POSITIVE,1,0
5816811,,FALSE POSITIVE,1,1
5303346,,FALSE POSITIVE,0,1
3858879,,FALSE POSITIVE,0,1
3342467,,FALSE POSITIVE,0,1
2711597,,FALSE POSITIVE,0,1
4851283,,FALSE POSITIVE,0,0
5024138,,FALSE POSITIVE,1,0
9086001,,FALSE POSITIVE,1,0
4927734,,FALSE POSITIVE,1,0
10031918,,FALSE POSITIVE,0,0
5276332,,FALSE POSITIVE,1,0
8625813,,FALSE POSITIVE,0,0
4651399,,FALSE POSITIVE,1,0
9953575,,FALSE POSITIVE,1,0
7887890,,FALSE POSITIVE,1,0
4544628,,FALSE POSITIVE,0,0
7052511,,FALSE POSITIVE,0,0
4764774,,FALSE POSITIVE,0,0
9910828,,FALSE POSITIVE,0,0
11867608,,FALSE POSITIVE,1,0
3644071,,FALSE POSITIVE,1,0
5360974,,FALSE POSITIVE,0,1
4670267,,FALSE POSITIVE,0,1
7435780,,FALSE POSITIVE,1,0
8938937,,FALSE POSITIVE,1,0
10556180,,FALSE POSITIVE,1,0
12401132,,FALSE POSITIVE,1,0
8308070,,FALSE POSITIVE,1,0
6956136,,FALSE POSITIVE,1,0
10661917,,FALSE POSITIVE,0,1
7799701,,FALSE POSITIVE,0,1
6233483,,FALSE POSITIVE,0,1
5392871,,FALSE POSITIVE,0,1
3858851,,FALSE POSITIVE,0,1
3858917,,FALSE POSITIVE,0,1
4466356,,FALSE POSITIVE,0,1
9474232,,FALSE POSITIVE,0,0
3859151,,FALSE POSITIVE,0,1
11456279,,FALSE POSITIVE,1,0
5398002,,FALSE POSITIVE,0,1
6680911,,FALSE POSITIVE,1,0
10356124,,FALSE POSITIVE,1,0
6286161,,FALSE POSITIVE,1,0
5385471,,FALSE POSITIVE,1,0
5471158,,FALSE POSITIVE,1,0
4847843,,FALSE POSITIVE,0,1
5120225,,FALSE POSITIVE,0,1
9656543,,FALSE POSITIVE,0,1
10751515,,FALSE POSITIVE,0,1
3348093,,FALSE POSITIVE,0,1
6182846,,FALSE POSITIVE,0,1
6442602,,FALSE POSITIVE,1,0
9851126,,FALSE POSITIVE,0,1
10484409,,FALSE POSITIVE,0,0
5796185,,FALSE POSITIVE,0,1
3945802,,FALSE POSITIVE,0,0
8719419,,FALSE POSITIVE,0,1
9028474,,FALSE POSITIVE,0,1
4349442,,FALSE POSITIVE,0,0
3644542,,FALSE POSITIVE,0,1
6182849,,FALSE POSITIVE,0,1
9851142,,FALSE POSITIVE,0,1
3442054,,FALSE POSITIVE,0,1
4079530,,FALSE POSITIVE,0,1
6445531,,FALSE POSITIVE,0,0
10677186,,FALSE POSITIVE,0,1
9025914,,FALSE POSITIVE,0,1
9366988,,FALSE POSITIVE,0,1
3102000,,FALSE POSITIVE,0,1
8266276,,FALSE POSITIVE,0,0
5887316,,FALSE POSITIVE,0,0
10651945,,FALSE POSITIVE,0,1
7117003,,FALSE POSITIVE,1,0
3240159,,FALSE POSITIVE,0,1
6147851,,FALSE POSITIVE,0,0
9658118,,FALSE POSITIVE,0,1
7132542,,FALSE POSITIVE,0,1
8589754,,FALSE POSITIVE,0,1
3757590,,FALSE POSITIVE,0,1
2437149,,FALSE POSITIVE,0,1
9715925,,FALSE POSITIVE,0,1
9529733,,FALSE POSITIVE,0,1
9613070,,FALSE POSITIVE,0,1
10845188,,FALSE POSITIVE,0,1
5709103,,FALSE POSITIVE,0,1
3098843,,FALSE POSITIVE,0,0
5887393,,FALSE POSITIVE,0,0
5456023,,FALSE POSITIVE,0,1
6187888,,FALSE POSITIVE,0,0
12021387,,FALSE POSITIVE,0,1
8044608,,FALSE POSITIVE,0,1
8760135,,FALSE POSITIVE,0,1
4073707,,FALSE POSITIVE,1,0
5730394,,FALSE POSITIVE,0,1
6956216,,FALSE POSITIVE,0,1
6137704,,FALSE POSITIVE,0,1
10275074,,FALSE POSITIVE,0,1
9110346,,FALSE POSITIVE,0,1
10259301,,FALSE POSITIVE,0,1
3120308,,FALSE POSITIVE,0,0
9991621,,FALSE POSITIVE,0,0
2852528,,FALSE POSITIVE,0,1
7032421,,FALSE POSITIVE,1,0
10798838,,FALSE POSITIVE,0,1
8560940,,FALSE POSITIVE,0,1
10292238,,FALSE POSITIVE,0,1
8733497,,FALSE POSITIVE,0,1
4255422,,FALSE POSITIVE,0,1
9837544,,FALSE POSITIVE,0,1
7877824,,FALSE POSITIVE,1,0
6469946,,FALSE POSITIVE,0,0
6947164,,FALSE POSITIVE,0,1
6233903,,FALSE POSITIVE,0,1
7212066,,FALSE POSITIVE,0,1
7212066,,FALSE POSITIVE,1,1
6675060,,FALSE POSITIVE,0,1
5716508,,FALSE POSITIVE,1,0
10518735,,FALSE POSITIVE,0,1
9489947,,FALSE POSITIVE,0,1
6960487,,FALSE POSITIVE,0,1
6309264,,FALSE POSITIVE,0,0
7021177,,FALSE POSITIVE,0,1
7122259,,FALSE POSITIVE,0,1
6190535,,FALSE POSITIVE,1,0
9834257,,FALSE POSITIVE,0,1
10748621,,FALSE POSITIVE,0,1
4824268,,FALSE POSITIVE,0,1
6527016,,FALSE POSITIVE,0,0
6431670,,FALSE POSITIVE,0,1
7376500,,FALSE POSITIVE,0,1
9636559,,FALSE POSITIVE,0,1
8095110,,FALSE POSITIVE,0,1
11499263,,FALSE POSITIVE,0,1
9775253,,FALSE POSITIVE,0,1
3858988,,FALSE POSITIVE,0,1
10798605,,FALSE POSITIVE,0,1
5895083,,FALSE POSITIVE,0,0
9714123,,FALSE POSITIVE,0,1
6198256,,FALSE POSITIVE,1,0
2437112,,FALSE POSITIVE,0,1
7987086,,FALSE POSITIVE,0,1
7374746,,FALSE POSITIVE,0,1
8668810,,FALSE POSITIVE,1,0
6519865,,FALSE POSITIVE,1,0
8868907,,FALSE POSITIVE,0,1
3865298,,FALSE POSITIVE,0,1
10091110,,FALSE POSITIVE,0,1
10091110,,FALSE POSITIVE,0,1
3542574,,FALSE POSITIVE,0,1
3544694,,FALSE POSITIVE,0,1
5952448,,FALSE POSITIVE,0,1
11874338,,FALSE POSITIVE,0,1
6199716,,FALSE POSITIVE,0,0
9468384,,FALSE POSITIVE,0,1
8868364,,FALSE POSITIVE,0,1
10092312,,FALSE POSITIVE,0,1
3964545,,FALSE POSITIVE,0,1
9656397,,FALSE POSITIVE,0,1
5444491,,FALSE POSITIVE,0,0
3735629,,FALSE POSITIVE,0,1
8244173,,FALSE POSITIVE,0,1
6546508,,FALSE POSITIVE,0,1
9886224,,FALSE POSITIVE,0,1
3735634,,FALSE POSITIVE,0,1
5730380,,FALSE POSITIVE,0,1
6058875,,FALSE POSITIVE,0,1
10735564,,FALSE POSITIVE,0,1
5962509,,FALSE POSITIVE,0,0
6359802,,FALSE POSITIVE,0,1
7121885,,FALSE POSITIVE,0,1
6205566,,FALSE POSITIVE,1,0
7287391,,FALSE POSITIVE,0,1
6756202,,FALSE POSITIVE,0,1
10215869,,FALSE POSITIVE,0,1
5456319,,FALSE POSITIVE,0,0
2307206,,FALSE POSITIVE,0,1
7025540,,FALSE POSITIVE,0,1
7620844,,FALSE POSITIVE,0,1
6677267,,FALSE POSITIVE,0,1
7732791,,FALSE POSITIVE,0,1
5736801,,FALSE POSITIVE,1,0
8177798,,FALSE POSITIVE,0,1
10489521,,FALSE POSITIVE,0,1
12643582,,FALSE POSITIVE,0,1
9328641,,FALSE POSITIVE,1,0
5991070,,FALSE POSITIVE,1,0
3757778,,FALSE POSITIVE,0,1
11875511,,FALSE POSITIVE,0,1
6233466,,FALSE POSITIVE,0,1
11249624,,FALSE POSITIVE,0,1
6426592,,FALSE POSITIVE,0,1
8491745,,FALSE POSITIVE,0,1
3970117,,FALSE POSITIVE,0,1
11147814,,FALSE POSITIVE,0,1
8892720,,FALSE POSITIVE,0,1
6032920,,FALSE POSITIVE,1,0
9468382,,FALSE POSITIVE,0,1
6145201,,FALSE POSITIVE,0,1
5986209,,FALSE POSITIVE,0,1
9226339,,FALSE POSITIVE,0,0
6525209,,FALSE POSITIVE,0,1
5534965,,FALSE POSITIVE,0,1
5512513,,FALSE POSITIVE,0,1
9965206,,FALSE POSITIVE,0,1
4247023,,FALSE POSITIVE,0,1
4848423,,FALSE POSITIVE,0,1
11403216,,FALSE POSITIVE,0,1
5774375,,FALSE POSITIVE,0,1
8263752,,FALSE POSITIVE,1,1
8263752,,FALSE POSITIVE,0,1
4164393,,FALSE POSITIVE,0,1
5513861,,FALSE POSITIVE,0,1
9948002,,FALSE POSITIVE,0,1
5264304,,FALSE POSITIVE,0,1
10960995,,FALSE POSITIVE,0,1
9592575,,FALSE POSITIVE,0,1
7898576,,FALSE POSITIVE,1,0
5806800,,FALSE POSITIVE,0,0
11671429,,FALSE POSITIVE,0,1
5392897,,FALSE POSITIVE,0,1
5282049,,FALSE POSITIVE,1,1
6023859,,FALSE POSITIVE,0,1
5471289,,FALSE POSITIVE,1,0
9783760,,FALSE POSITIVE,0,1
9528430,,FALSE POSITIVE,0,1
5529552,,FALSE POSITIVE,1,0
8882847,,FALSE POSITIVE,0,0
9773869,,FALSE POSITIVE,0,1
6707942,,FALSE POSITIVE,0,1
5023948,,FALSE POSITIVE,0,1
5113053,,FALSE POSITIVE,0,1
5817957,,FALSE POSITIVE,0,1
4743508,,FALSE POSITIVE,0,1
11519134,,FALSE POSITIVE,0,1
8552719,,FALSE POSITIVE,1,0
12164634,,FALSE POSITIVE,0,1
5193077,,FALSE POSITIVE,0,1
10068919,,FALSE POSITIVE,0,1
7353970,,FALSE POSITIVE,0,1
12316447,,FALSE POSITIVE,0,1
5823557,,FALSE POSITIVE,0,0
10491554,,FALSE POSITIVE,0,1
9785454,,FALSE POSITIVE,0,1
7136958,,FALSE POSITIVE,0,1
1995732,,FALSE POSITIVE,0,1
6069674,,FALSE POSITIVE,1,0
8356054,,FALSE POSITIVE,0,1
5653795,,FALSE POSITIVE,1,0
8635938,,FALSE POSITIVE,0,1
10464666,,FALSE POSITIVE,0,1
5024292,,FALSE POSITIVE,0,1
4659255,,FALSE POSITIVE,0,1
8263746,,FALSE POSITIVE,0,1
3428468,,FALSE POSITIVE,0,1
7115291,,FALSE POSITIVE,0,1
9907505,,FALSE POSITIVE,0,1
6369845,,FALSE POSITIVE,0,0
9230021,,FALSE POSITIVE,1,0
3662838,,FALSE POSITIVE,1,1
5471688,,FALSE POSITIVE,1,0
5471688,,FALSE POSITIVE,0,0
5130740,,FALSE POSITIVE,0,1
9892471,,FALSE POSITIVE,0,1
2019076,,FALSE POSITIVE,0,1
5879448,,FALSE POSITIVE,0,1
7376490,,FALSE POSITIVE,0,1
11968513,,FALSE POSITIVE,1,0
7866921,,FALSE POSITIVE,0,1
6113752,,FALSE POSITIVE,1,0
3098197,,FALSE POSITIVE,0,1
7045605,,FALSE POSITIVE,1,0
7877818,,FALSE POSITIVE,1,0
5636642,,FALSE POSITIVE,0,1
6515722,,FALSE POSITIVE,1,0
6679504,,FALSE POSITIVE,1,0
5560831,,FALSE POSITIVE,1,0
5305404,,FALSE POSITIVE,1,0
5473535,,FALSE POSITIVE,0,1
12106934,,FALSE POSITIVE,0,1
6222898,,FALSE POSITIVE,0,1
3955866,,FALSE POSITIVE,0,0
11200767,,FALSE POSITIVE,0,1
8589731,,FALSE POSITIVE,0,1
4356766,,FALSE POSITIVE,0,1
2167890,,FALSE POSITIVE,0,1
4935914,,FALSE POSITIVE,0,1
11303811,,FALSE POSITIVE,1,0
2437783,,FALSE POSITIVE,0,1
12062660,,FALSE POSITIVE,0,1
9777087,,FALSE POSITIVE,1,0
5956776,,FALSE POSITIVE,1,0
8883727,,FALSE POSITIVE,0,1
6516874,,FALSE POSITIVE,1,0
9161118,,FALSE POSITIVE,0,1
3556229,,FALSE POSITIVE,0,1
11911580,,FALSE POSITIVE,0,1
10583225,,FALSE POSITIVE,0,1
5215251,,FALSE POSITIVE,0,1
10383696,,FALSE POSITIVE,0,1
9777090,,FALSE POSITIVE,0,1
11455484,,FALSE POSITIVE,0,1
2446623,,FALSE POSITIVE,0,1
9596089,,FALSE POSITIVE,0,1
5738506,,FALSE POSITIVE,1,0
9777087,,FALSE POSITIVE,0,0
4247807,,FALSE POSITIVE,0,1
7700590,,FALSE POSITIVE,0,1
9053086,,FALSE POSITIVE,0,1
5467113,,FALSE POSITIVE,0,1
8240123,,FALSE POSITIVE,0,1
5114623,,FALSE POSITIVE,0,1
5114623,,FALSE POSITIVE,1,1
10031907,,FALSE POSITIVE,0,1
5480736,,FALSE POSITIVE,0,1
8487748,,FALSE POSITIVE,0,1
9892856,,FALSE POSITIVE,0,1
7137213,,FALSE POSITIVE,0,1
6795089,,FALSE POSITIVE,1,0
3340313,,FALSE POSITIVE,0,1
5021174,,FALSE POSITIVE,0,1
6314185,,FALSE POSITIVE,0,1
8620561,,FALSE POSITIVE,0,1
8937019,,FALSE POSITIVE,0,1
9896435,,FALSE POSITIVE,0,1
10352938,,FALSE POSITIVE,0,1
10676927,,FALSE POSITIVE,0,1
5649836,,FALSE POSITIVE,0,1
7620660,,FALSE POSITIVE,0,1
3836399,,FALSE POSITIVE,0,1
10491062,,FALSE POSITIVE,0,0
4058881,,FALSE POSITIVE,0,0
8621353,,FALSE POSITIVE,0,1
9394601,,FALSE POSITIVE,0,1
8494410,,FALSE POSITIVE,0,1
6863161,,FALSE POSITIVE,1,0
7840035,,FALSE POSITIVE,0,1
8543279,,FALSE POSITIVE,0,1
8047283,,FALSE POSITIVE,0,1
7090867,,FALSE POSITIVE,1,0
7612691,,FALSE POSITIVE,1,0
9761573,,FALSE POSITIVE,0,1
8042789,,FALSE POSITIVE,0,1
10095484,,FALSE POSITIVE,0,1
5467102,,FALSE POSITIVE,0,1
6780367,,FALSE POSITIVE,1,0
5471496,,FALSE POSITIVE,1,0
4544620,,FALSE POSITIVE,0,1
6863187,,FALSE POSITIVE,1,0
9719636,,FALSE POSITIVE,0,1
2452440,,FALSE POSITIVE,0,1
5020034,,FALSE POSITIVE,0,1
6974867,,FALSE POSITIVE,1,0
3114667,,FALSE POSITIVE,0,1
12109845,,FALSE POSITIVE,0,1
3954227,,FALSE POSITIVE,1,0
8651551,,FALSE POSITIVE,0,1
7115550,,FALSE POSITIVE,0,1
9532637,,FALSE POSITIVE,1,0
5305451,,FALSE POSITIVE,1,0
7174349,,FALSE POSITIVE,0,1
11824218,,FALSE POSITIVE,0,1
11667548,,FALSE POSITIVE,0,0
8868649,,FALSE POSITIVE,1,0
9715939,,FALSE POSITIVE,0,1
4751083,,FALSE POSITIVE,0,1
4751083,,FALSE POSITIVE,1,1
5903301,,FALSE POSITIVE,0,1
7695087,,FALSE POSITIVE,0,1
6200709,,FALSE POSITIVE,0,1
7013923,,FALSE POSITIVE,0,0
5360082,,FALSE POSITIVE,0,1
6543683,,FALSE POSITIVE,0,1
10555365,,FALSE POSITIVE,0,1
5481426,,FALSE POSITIVE,0,1
7983756,,FALSE POSITIVE,0,1
7289165,,FALSE POSITIVE,0,1
8949316,,FALSE POSITIVE,0,1
8912730,,FALSE POSITIVE,1,0
9784230,,FALSE POSITIVE,1,0
11466960,,FALSE POSITIVE,0,0
3124420,,FALSE POSITIVE,0,1
4649440,,FALSE POSITIVE,0,1
2437488,,FALSE POSITIVE,0,1
10083623,,FALSE POSITIVE,0,1
8043052,,FALSE POSITIVE,0,1
5435816,,FALSE POSITIVE,0,1
8559589,,FALSE POSITIVE,0,1
4372765,,FALSE POSITIVE,0,1
10268903,,FALSE POSITIVE,0,1
7017437,,FALSE POSITIVE,1,0
7220320,,FALSE POSITIVE,0,1
9291378,,FALSE POSITIVE,0,1
4949524,,FALSE POSITIVE,0,0
2697935,,FALSE POSITIVE,0,1
6531143,,FALSE POSITIVE,1,0
3550434,,FALSE POSITIVE,0,1
2558370,,FALSE POSITIVE,0,1
5397166,,FALSE POSITIVE,0,1
7024530,,FALSE POSITIVE,0,1
5015459,,FALSE POSITIVE,0,1
1433980,,FALSE POSITIVE,0,1
2438490,,FALSE POSITIVE,0,1
3838496,,FALSE POSITIVE,0,1
6470521,,FALSE POSITIVE,0,1
2449090,,FALSE POSITIVE,0,1
5652260,,FALSE POSITIVE,0,1
2569494,,FALSE POSITIVE,0,1
12405950,,FALSE POSITIVE,0,1
5206233,,FALSE POSITIVE,0,1
7031066,,FALSE POSITIVE,1,0
6775985,,FALSE POSITIVE,0,1
11357192,,FALSE POSITIVE,0,1
9533489,,FALSE POSITIVE,0,1
11825057,,FALSE POSITIVE,1,0
12306699,,FALSE POSITIVE,0,1
9692336,,FALSE POSITIVE,1,0
9641008,,FALSE POSITIVE,0,1
8588377,,FALSE POSITIVE,0,1
3644601,,FALSE POSITIVE,1,0
8781480,,FALSE POSITIVE,0,1
6783732,,FALSE POSITIVE,0,0
11607176,,FALSE POSITIVE,1,0
10661718,,FALSE POSITIVE,0,1
6470516,,FALSE POSITIVE,0,1
7770471,,FALSE POSITIVE,1,0
5130380,,FALSE POSITIVE,0,1
6314173,,FALSE POSITIVE,0,1
5688997,,FALSE POSITIVE,0,1
7031340,,FALSE POSITIVE,1,0
4073730,,FALSE POSITIVE,1,0
2854948,,FALSE POSITIVE,0,1
3644601,,FALSE POSITIVE,1,0
8459354,,FALSE POSITIVE,1,0
10259029,,FALSE POSITIVE,0,1
8299947,,FALSE POSITIVE,0,1
3335813,,FALSE POSITIVE,0,1
11858741,,FALSE POSITIVE,0,1
6363494,,FALSE POSITIVE,0,1
2576107,,FALSE POSITIVE,0,1
9532421,,FALSE POSITIVE,0,1
6936966,,FALSE POSITIVE,0,0
5653849,,FALSE POSITIVE,0,1
2437060,,FALSE POSITIVE,0,1
8127648,,FALSE POSITIVE,0,1
11564013,,FALSE POSITIVE,0,1
9405541,,FALSE POSITIVE,0,1
8906045,,FALSE POSITIVE,1,0
7031638,,FALSE POSITIVE,0,1
7296094,,FALSE POSITIVE,0,1
12009347,,FALSE POSITIVE,0,1
4037163,,FALSE POSITIVE,1,0
5535890,,FALSE POSITIVE,0,1
5215980,,FALSE POSITIVE,0,1
9178185,,FALSE POSITIVE,0,1
6290382,,FALSE POSITIVE,0,1
3327992,,FALSE POSITIVE,0,1
5649206,,FALSE POSITIVE,0,1
5193384,,FALSE POSITIVE,0,1
5181804,,FALSE POSITIVE,0,1
10491544,,FALSE POSITIVE,0,1
4937143,,FALSE POSITIVE,0,1
8719324,,FALSE POSITIVE,1,0
11241814,,FALSE POSITIVE,0,1
5036537,,FALSE POSITIVE,0,1
9837083,,FALSE POSITIVE,0,1
7031726,,FALSE POSITIVE,0,1
3338660,,FALSE POSITIVE,0,1
3338674,,FALSE POSITIVE,0,1
5546277,,FALSE POSITIVE,0,1
8258160,,FALSE POSITIVE,0,1
9752982,,FALSE POSITIVE,1,0
4666008,,FALSE POSITIVE,0,1
8430105,,FALSE POSITIVE,1,0
8052474,,FALSE POSITIVE,0,1
3534118,,FALSE POSITIVE,0,1
3534118,,FALSE POSITIVE,1,1
2441161,,FALSE POSITIVE,0,1
3231120,,FALSE POSITIVE,0,1
12216706,,FALSE POSITIVE,0,1
12216706,,FALSE POSITIVE,1,1
10735331,,FALSE POSITIVE,0,1
7763269,,FALSE POSITIVE,0,1
5471606,,FALSE POSITIVE,1,0
11200405,,FALSE POSITIVE,0,1
5475736,,FALSE POSITIVE,0,1
9049673,,FALSE POSITIVE,0,1
7031898,,FALSE POSITIVE,0,0
9593759,,FALSE POSITIVE,0,1
5020044,,FALSE POSITIVE,0,1
11560037,,FALSE POSITIVE,0,1
11911561,,FALSE POSITIVE,0,1
6547322,,FALSE POSITIVE,0,0
9159265,,FALSE POSITIVE,0,1
5816806,,FALSE POSITIVE,0,1
6531496,,FALSE POSITIVE,0,1
9661869,,FALSE POSITIVE,0,1
3097352,,FALSE POSITIVE,0,1
6066379,,FALSE POSITIVE,0,1
3459199,,FALSE POSITIVE,0,1
6973796,,FALSE POSITIVE,0,1
12023089,,FALSE POSITIVE,0,1
6286155,,FALSE POSITIVE,0,1
